iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
GHA,Africa,Ghana,2022-03-26,160925.0,31.0,19.143,1445.0,0.0,0.0,4807.194,0.926,0.572,43.165,0.0,0.0,0.83,,,,,,,,,,,,,3389.0,0.103,0.0056,177.0,tests performed,,,,,,4475.0,,,,,134.0,2026.0,0.006,49.75,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870.0,,,,
GHA,Africa,Ghana,2022-03-27,160925.0,0.0,15.143,1445.0,0.0,0.0,4807.194,0.0,0.452,43.165,0.0,0.0,0.83,,,,,,,,,,,,,3409.0,0.104,0.0044,225.1,tests performed,,,,,,2405.0,,,,,72.0,929.0,0.003,49.75,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870.0,,,,
GHA,Africa,Ghana,2022-03-28,160925.0,0.0,8.857,1445.0,0.0,0.0,4807.194,0.0,0.265,43.165,0.0,0.0,0.83,,,,,,,,,2410734.0,,73.424,,3119.0,0.095,0.0028,352.2,tests performed,,,,,,2405.0,,,,,72.0,929.0,0.003,48.92,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870.0,,,,
GHA,Africa,Ghana,2022-03-29,160925.0,0.0,7.857,1445.0,0.0,0.0,4807.194,0.0,0.235,43.165,0.0,0.0,0.83,,,,,,,,,,,,,2833.0,0.086,0.0028,360.6,tests performed,13047826.0,8999937.0,5070306.0,158605.0,,2405.0,38.98,26.88,15.15,0.47,72.0,929.0,0.003,48.9,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870.0,,,,
GHA,Africa,Ghana,2022-03-30,160925.0,0.0,7.857,1445.0,0.0,0.0,4807.194,0.0,0.235,43.165,0.0,0.0,0.83,,,,,,,,,,,,,2548.0,0.078,0.0031,324.3,tests performed,,,,,,2062.0,,,,,62.0,796.0,0.002,48.9,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870.0,,,,
GHA,Africa,Ghana,2022-03-31,160971.0,46.0,11.0,1445.0,0.0,0.0,4808.568,1.374,0.329,43.165,0.0,0.0,0.84,,,,,,,,,,,,,2262.0,0.069,0.0049,205.6,tests performed,,8999937.0,5070306.0,158605.0,,1718.0,,26.88,15.15,0.47,51.0,663.0,0.002,48.9,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870.0,,,,
GHA,Africa,Ghana,2022-04-01,160971.0,0.0,11.0,1445.0,0.0,0.0,4808.568,0.0,0.329,43.165,0.0,0.0,0.84,,,,,,,,,2419852.0,,73.702,,2266.0,0.069,0.0049,206.0,tests performed,,,,,,1374.0,,,,,41.0,2041.0,0.006,48.9,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870.0,,,,
GHA,Africa,Ghana,2022-04-02,160971.0,0.0,6.571,1445.0,0.0,0.0,4808.568,0.0,0.196,43.165,0.0,0.0,0.84,,,,,,,,,,,,,2065.0,0.063,0.0032,314.3,tests performed,,,,,,1031.0,,,,,31.0,3419.0,0.01,48.9,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870.0,,,,
GHA,Africa,Ghana,2022-04-03,160971.0,0.0,6.571,1445.0,0.0,0.0,4808.568,0.0,0.196,43.165,0.0,0.0,0.84,,,,,,,,,,,,,1865.0,0.057,0.0035,283.8,tests performed,,,,,,687.0,,,,,21.0,4797.0,0.014,48.9,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870.0,,,,
GHA,Africa,Ghana,2022-04-04,160971.0,0.0,6.571,1445.0,0.0,0.0,4808.568,0.0,0.196,43.165,0.0,0.0,0.84,,,,,,,,,,,,,1664.0,0.051,0.0039,253.2,tests performed,,,,,,344.0,,,,,10.0,6175.0,0.018,48.9,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870.0,,,,
GHA,Africa,Ghana,2022-04-05,161014.0,43.0,12.714,1445.0,0.0,0.0,4809.853,1.285,0.38,43.165,0.0,0.0,0.85,,,,,,,,,,,,,1458.0,0.044,0.0087,114.7,tests performed,,,,,,0.0,,,,,0.0,7553.0,0.023,48.9,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870.0,,,,
GHA,Africa,Ghana,2022-04-06,161034.0,20.0,15.571,1445.0,0.0,0.0,4810.45,0.597,0.465,43.165,0.0,0.0,0.85,,,,,,,,,,,,,1253.0,0.038,0.0124,80.5,tests performed,,,,,,0.0,,,,,0.0,9063.0,0.027,48.9,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870.0,,,,
GHA,Africa,Ghana,2022-04-07,161034.0,0.0,9.0,1445.0,0.0,0.0,4810.45,0.0,0.269,43.165,0.0,0.0,0.85,,,,,,,,,2424907.0,,73.856,,1048.0,0.032,0.0086,116.4,tests performed,,,,,,0.0,,,,,0.0,10574.0,0.032,48.9,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870.0,,,,
GHA,Africa,Ghana,2022-04-08,161048.0,14.0,11.0,1445.0,0.0,0.0,4810.868,0.418,0.329,43.165,0.0,0.0,0.85,,,,,,,,,,,,,777.0,0.024,0.0142,70.6,tests performed,,,,,,0.0,,,,,0.0,10574.0,0.032,48.9,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870.0,,,,
GHA,Africa,Ghana,2022-04-09,161048.0,0.0,11.0,1445.0,0.0,0.0,4810.868,0.0,0.329,43.165,0.0,0.0,0.85,,,,,,,,,,,,,711.0,0.022,0.0155,64.6,tests performed,,,,,,0.0,,,,,0.0,10574.0,0.032,48.9,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870.0,,,,
GHA,Africa,Ghana,2022-04-10,161048.0,0.0,11.0,1445.0,0.0,0.0,4810.868,0.0,0.329,43.165,0.0,0.0,0.85,,,,,,,,,2426051.0,,73.891,,645.0,0.02,0.0171,58.6,tests performed,,,,,,0.0,,,,,0.0,10574.0,0.032,48.9,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870.0,,,,
GHA,Africa,Ghana,2022-04-11,161071.0,23.0,14.286,1445.0,0.0,0.0,4811.555,0.687,0.427,43.165,0.0,0.0,0.85,,,,,,,,,,,,,604.0,0.018,0.0237,42.3,tests performed,,,,,,0.0,,,,,0.0,10574.0,0.032,48.9,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870.0,,,,
GHA,Africa,Ghana,2022-04-12,161071.0,0.0,8.143,1445.0,0.0,0.0,4811.555,0.0,0.243,43.165,0.0,0.0,0.85,,,,,,,,,,,,,563.0,0.017,0.0145,69.1,tests performed,,,,,,0.0,,,,,0.0,10574.0,0.032,48.9,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870.0,,,,
GHA,Africa,Ghana,2022-04-13,161086.0,15.0,7.429,1445.0,0.0,0.0,4812.003,0.448,0.222,43.165,0.0,0.0,0.85,,,,,,,,,,,,,522.0,0.016,0.0142,70.3,tests performed,,,,,,0.0,,,,,0.0,10574.0,0.032,48.9,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870.0,,,,
GHA,Africa,Ghana,2022-04-14,161086.0,0.0,7.429,1445.0,0.0,0.0,4812.003,0.0,0.222,43.165,0.0,0.0,0.85,,,,,,,,,,,,,480.0,0.015,0.0155,64.6,tests performed,,,,,,0.0,,,,,0.0,10574.0,0.032,48.9,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870.0,,,,
GHA,Africa,Ghana,2022-04-15,161101.0,15.0,7.571,1445.0,0.0,0.0,4812.451,0.448,0.226,43.165,0.0,0.0,0.86,,,,,,,,,,,,,505.0,0.015,0.015,66.7,tests performed,,,,,,0.0,,,,,0.0,10574.0,0.032,48.9,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870.0,,,,
GHA,Africa,Ghana,2022-04-16,161101.0,0.0,7.571,1445.0,0.0,0.0,4812.451,0.0,0.226,43.165,0.0,0.0,0.86,,,,,,,,,,,,,530.0,0.016,0.0143,70.0,tests performed,,,,,,0.0,,,,,0.0,10574.0,0.032,48.9,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870.0,,,,
GHA,Africa,Ghana,2022-04-17,161101.0,0.0,7.571,1445.0,0.0,0.0,4812.451,0.0,0.226,43.165,0.0,0.0,0.86,,,,,,,,,,,,,555.0,0.017,0.0136,73.3,tests performed,,,,,,0.0,,,,,0.0,10574.0,0.032,48.9,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870.0,,,,
GHA,Africa,Ghana,2022-04-18,161101.0,0.0,4.286,1445.0,0.0,0.0,4812.451,0.0,0.128,43.165,0.0,0.0,0.86,,,,,,,,,2430490.0,,74.026,,555.0,0.017,0.0077,129.5,tests performed,,,,,,0.0,,,,,0.0,10574.0,0.032,48.9,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870.0,,,,
GHA,Africa,Ghana,2022-04-19,161114.0,13.0,6.143,1445.0,0.0,0.0,4812.84,0.388,0.184,43.165,0.0,0.0,0.86,,,,,,,,,,,,,541.0,0.016,0.0114,88.1,tests performed,,,,,,0.0,,,,,0.0,10574.0,0.032,48.9,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870.0,,,,
GHA,Africa,Ghana,2022-04-20,161117.0,3.0,4.429,1445.0,0.0,0.0,4812.929,0.09,0.132,43.165,0.0,0.0,0.87,,,,,,,,,,,,,527.0,0.016,0.0084,119.0,tests performed,,,,,,0.0,,,,,0.0,10574.0,0.032,48.9,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870.0,,,,
GHA,Africa,Ghana,2022-04-21,161124.0,7.0,5.429,1445.0,0.0,0.0,4813.139,0.209,0.162,43.165,0.0,0.0,0.87,,,,,,,,,,,,,514.0,0.016,0.0106,94.7,tests performed,,,,,,0.0,,,,,0.0,10574.0,0.032,48.9,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870.0,,,,
GHA,Africa,Ghana,2022-04-22,161124.0,0.0,3.286,1445.0,0.0,0.0,4813.139,0.0,0.098,43.165,0.0,0.0,0.87,,,,,,,,,,,,,500.0,0.015,0.0066,152.2,tests performed,,,,,,0.0,,,,,0.0,10574.0,0.032,48.9,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870.0,,,,
GHA,Africa,Ghana,2022-04-23,161124.0,0.0,3.286,1445.0,0.0,0.0,4813.139,0.0,0.098,43.165,0.0,0.0,0.88,,,,,,,,,,,,,486.0,0.015,0.0068,147.9,tests performed,,,,,,0.0,,,,,0.0,10574.0,0.032,46.1,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870.0,,,,
GHA,Africa,Ghana,2022-04-24,161124.0,0.0,3.286,1445.0,0.0,0.0,4813.139,0.0,0.098,43.165,0.0,0.0,0.88,,,,,,,,,2433244.0,,74.11,,473.0,0.014,0.0069,143.9,tests performed,,,,,,0.0,,,,,0.0,10574.0,0.032,46.1,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870.0,,,,
GHA,Africa,Ghana,2022-04-25,161157.0,33.0,8.0,1445.0,0.0,0.0,4814.124,0.986,0.239,43.165,0.0,0.0,0.89,,,,,,,,,,,,,468.0,0.014,0.0171,58.5,tests performed,,,,,,0.0,,,,,0.0,10574.0,0.032,46.1,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870.0,,,,
GHA,Africa,Ghana,2022-04-26,161157.0,0.0,6.143,1445.0,0.0,0.0,4814.124,0.0,0.184,43.165,0.0,0.0,0.89,,,,,,,,,,,,,476.0,0.014,0.0129,77.5,tests performed,13047826.0,9274857.0,5532611.0,230419.0,,0.0,38.98,27.71,16.53,0.69,0.0,10574.0,0.032,45.58,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870.0,,,,
GHA,Africa,Ghana,2022-04-27,161170.0,13.0,7.571,1445.0,0.0,0.0,4814.513,0.388,0.226,43.165,0.0,0.0,0.88,,,,,,,,,,,,,485.0,0.015,0.0156,64.1,tests performed,,,,,,0.0,,,,,0.0,15242.0,0.046,45.58,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870.0,,,,
GHA,Africa,Ghana,2022-04-28,161170.0,0.0,6.571,1445.0,0.0,0.0,4814.513,0.0,0.196,43.165,0.0,0.0,0.88,,,,,,,,,2435325.0,,74.173,,494.0,0.015,0.0133,75.2,tests performed,,,,,,0.0,,,,,0.0,19910.0,0.059,45.58,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870.0,,,,
GHA,Africa,Ghana,2022-04-29,161173.0,3.0,7.0,1445.0,0.0,0.0,4814.602,0.09,0.209,43.165,0.0,0.0,0.88,,,,,,,,,,,,,453.0,0.014,0.0155,64.7,tests performed,,,,,,0.0,,,,,0.0,24578.0,0.073,45.58,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870.0,,,,
GHA,Africa,Ghana,2022-04-30,161173.0,0.0,7.0,1445.0,0.0,0.0,4814.602,0.0,0.209,43.165,0.0,0.0,0.88,,,,,,,,,,,,,412.0,0.013,0.017,58.9,tests performed,,,,,,0.0,,,,,0.0,29246.0,0.087,45.58,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870.0,,,,
GHA,Africa,Ghana,2022-05-01,161204.0,31.0,11.429,1445.0,0.0,0.0,4815.528,0.926,0.341,43.165,0.0,0.0,0.88,,,,,,,,,2435846.0,,74.189,,372.0,0.011,0.0307,32.5,tests performed,13047826.0,9491108.0,5807263.0,360201.0,,0.0,38.98,28.35,17.35,1.08,0.0,33914.0,0.101,45.26,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870.0,,,,
GHA,Africa,Ghana,2022-05-02,161204.0,0.0,6.714,1445.0,0.0,0.0,4815.528,0.0,0.201,43.165,0.0,0.0,0.87,,,,,,,,,,,,,424.0,0.013,0.0158,63.2,tests performed,,,,,,0.0,,,,,0.0,36430.0,0.109,45.26,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870.0,,,,
GHA,Africa,Ghana,2022-05-03,161216.0,12.0,8.429,1445.0,0.0,0.0,4815.887,0.358,0.252,43.165,0.0,0.0,0.87,,,,,,,,,,,,,476.0,0.014,0.0177,56.5,tests performed,,,,,,0.0,,,,,0.0,38946.0,0.116,45.26,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870.0,,,,
GHA,Africa,Ghana,2022-05-04,161216.0,0.0,6.571,1445.0,0.0,0.0,4815.887,0.0,0.196,43.165,0.0,0.0,0.86,,,,,,,,,2438498.0,,74.27,,528.0,0.016,0.0124,80.4,tests performed,,,,,,0.0,,,,,0.0,36794.0,0.11,45.26,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870.0,,,,
GHA,Africa,Ghana,2022-05-05,161222.0,6.0,7.429,1445.0,0.0,0.0,4816.066,0.179,0.222,43.165,0.0,0.0,0.86,,,,,,,,,,,,,462.0,0.014,0.0161,62.2,tests performed,,,,,,0.0,,,,,0.0,34642.0,0.103,45.26,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870.0,,,,
GHA,Africa,Ghana,2022-05-06,161222.0,0.0,7.0,1445.0,0.0,0.0,4816.066,0.0,0.209,43.165,0.0,0.0,0.86,,,,,,,,,,,,,446.0,0.014,0.0157,63.7,tests performed,,,,,,0.0,,,,,0.0,32491.0,0.097,45.26,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870.0,,,,
GHA,Africa,Ghana,2022-05-07,161222.0,0.0,7.0,1445.0,0.0,0.0,4816.066,0.0,0.209,43.165,0.0,0.0,0.85,,,,,,,,,,,,,430.0,0.013,0.0163,61.4,tests performed,,,,,,0.0,,,,,0.0,30339.0,0.091,45.26,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870.0,,,,
GHA,Africa,Ghana,2022-05-08,161222.0,0.0,2.571,1445.0,0.0,0.0,4816.066,0.0,0.077,43.165,0.0,0.0,0.85,,,,,,,,,2438745.0,,74.277,,414.0,0.013,0.0062,161.0,tests performed,13047826.0,9688415.0,6030567.0,438799.0,,0.0,38.98,28.94,18.01,1.31,0.0,28187.0,0.084,45.01,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870.0,,,,
GHA,Africa,Ghana,2022-05-09,161269.0,47.0,9.286,1445.0,0.0,0.0,4817.47,1.404,0.277,43.165,0.0,0.0,0.85,,,,,,,,,,,,,431.0,0.013,0.0215,46.4,tests performed,,,,,,37232.0,,,,,1112.0,24828.0,0.074,45.01,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870.0,,,,
GHA,Africa,Ghana,2022-05-10,161271.0,2.0,7.857,1445.0,0.0,0.0,4817.53,0.06,0.235,43.165,0.0,0.0,0.85,,,,,,,,,,,,,448.0,0.014,0.0175,57.0,tests performed,,,,,,74463.0,,,,,2224.0,21470.0,0.064,45.01,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870.0,,,,
GHA,Africa,Ghana,2022-05-11,161271.0,0.0,7.857,1445.0,0.0,0.0,4817.53,0.0,0.235,43.165,0.0,0.0,0.85,,,,,,,,,2441751.0,,74.369,,465.0,0.014,0.0169,59.2,tests performed,,,,,,111695.0,,,,,3337.0,18111.0,0.054,45.01,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870.0,,,,
GHA,Africa,Ghana,2022-05-12,161280.0,9.0,8.286,1445.0,0.0,0.0,4817.799,0.269,0.248,43.165,0.0,0.0,0.85,,,,,,,,,,,,,472.0,0.014,0.0176,57.0,tests performed,,,,,,148926.0,,,,,4449.0,14753.0,0.044,45.01,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870.0,,,,
GHA,Africa,Ghana,2022-05-13,161280.0,0.0,8.286,1445.0,0.0,0.0,4817.799,0.0,0.248,43.165,0.0,0.0,0.85,,,,,,,,,,,,,480.0,0.015,0.0173,57.9,tests performed,,,,,,186158.0,,,,,5561.0,11394.0,0.034,45.01,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870.0,,,,
GHA,Africa,Ghana,2022-05-14,161280.0,0.0,8.286,1445.0,0.0,0.0,4817.799,0.0,0.248,43.165,0.0,0.0,0.84,,,,,,,,,,,,,487.0,0.015,0.017,58.8,tests performed,,,,,,223390.0,,,,,6673.0,8035.0,0.024,45.01,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870.0,,,,
GHA,Africa,Ghana,2022-05-15,161280.0,0.0,8.286,1445.0,0.0,0.0,4817.799,0.0,0.248,43.165,0.0,0.0,0.85,,,,,,,,,2442206.0,,74.383,,494.0,0.015,0.0168,59.6,tests performed,14872174.0,,6126483.0,483337.0,,260621.0,44.43,,18.3,1.44,7785.0,4677.0,0.014,44.9,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870.0,,,,
GHA,Africa,Ghana,2022-05-16,161310.0,30.0,5.857,1445.0,0.0,0.0,4818.695,0.896,0.175,43.165,0.0,0.0,0.85,,,,,,,,,,,,,484.0,0.015,0.0121,82.6,tests performed,,,,,,248914.0,,,,,7436.0,4677.0,0.014,44.9,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870.0,,,,
GHA,Africa,Ghana,2022-05-17,161325.0,15.0,7.714,1445.0,0.0,0.0,4819.143,0.448,0.23,43.165,0.0,0.0,0.84,,,,,,,,,,,,,475.0,0.014,0.0162,61.6,tests performed,,,,,,237206.0,,,,,7086.0,4677.0,0.014,44.9,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870.0,,,,
GHA,Africa,Ghana,2022-05-18,161325.0,0.0,7.714,1445.0,0.0,0.0,4819.143,0.0,0.23,43.165,0.0,0.0,0.84,,,,,,,,,2445003.0,,74.468,,465.0,0.014,0.0166,60.3,tests performed,,,,,,225499.0,,,,,6736.0,4677.0,0.014,44.9,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870.0,,,,
GHA,Africa,Ghana,2022-05-19,161325.0,0.0,6.429,1445.0,0.0,0.0,4819.143,0.0,0.192,43.165,0.0,0.0,0.84,,,,,,,,,,,,,487.0,0.015,0.0132,75.8,tests performed,,,,,,213792.0,,,,,6386.0,4677.0,0.014,44.9,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870.0,,,,
GHA,Africa,Ghana,2022-05-20,161325.0,0.0,6.429,1445.0,0.0,0.0,4819.143,0.0,0.192,43.165,0.0,0.0,0.84,,,,,,,,,,,,,509.0,0.016,0.0126,79.2,tests performed,,,,,,202084.0,,,,,6037.0,4677.0,0.014,44.9,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870.0,,,,
GHA,Africa,Ghana,2022-05-21,161325.0,0.0,6.429,1445.0,0.0,0.0,4819.143,0.0,0.192,43.165,0.0,0.0,0.83,,,,,,,,,,,,,532.0,0.016,0.0121,82.8,tests performed,,,,,,190377.0,,,,,5687.0,4677.0,0.014,44.9,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870.0,,,,
GHA,Africa,Ghana,2022-05-22,161351.0,26.0,10.143,1445.0,0.0,0.0,4819.92,0.777,0.303,43.165,0.0,0.0,0.83,,,,,,,,,,,,,554.0,0.017,0.0183,54.6,tests performed,16122862.0,,6329702.0,537380.0,,178670.0,48.16,,18.91,1.61,5337.0,4677.0,0.014,44.67,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870.0,,,,
GHA,Africa,Ghana,2022-05-23,161351.0,0.0,5.857,1445.0,0.0,0.0,4819.92,0.0,0.175,43.165,0.0,0.0,0.83,,,,,,,,,,,,,459.0,0.014,0.0128,78.4,tests performed,,,,,,154794.0,,,,,4624.0,4677.0,0.014,44.67,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870.0,,,,
GHA,Africa,Ghana,2022-05-24,161370.0,19.0,6.429,1445.0,0.0,0.0,4820.487,0.568,0.192,43.165,0.0,0.0,0.82,,,,,,,,,,,,,365.0,0.011,0.0176,56.8,tests performed,,,,,,130918.0,,,,,3911.0,4677.0,0.014,44.67,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870.0,,,,
GHA,Africa,Ghana,2022-05-25,161370.0,0.0,6.429,1445.0,0.0,0.0,4820.487,0.0,0.192,43.165,0.0,0.0,0.81,,,,,,,,,,,,,270.0,0.008,0.0238,42.0,tests performed,,,,,,107042.0,,,,,3198.0,4677.0,0.014,44.67,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870.0,,,,
GHA,Africa,Ghana,2022-05-26,161370.0,0.0,6.429,1445.0,0.0,0.0,4820.487,0.0,0.192,43.165,0.0,0.0,0.81,,,,,,,,,,,,,270.0,0.008,0.0238,42.0,tests performed,,,,,,83166.0,,,,,2484.0,4677.0,0.014,44.67,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870.0,,,,
GHA,Africa,Ghana,2022-05-27,161370.0,0.0,6.429,1445.0,0.0,0.0,4820.487,0.0,0.192,43.165,0.0,0.0,0.8,,,,,,,,,,,,,270.0,0.008,0.0238,42.0,tests performed,,,,,,59290.0,,,,,1771.0,4677.0,0.014,44.67,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870.0,,,,
